Year,state_code,Gender,Industry,Values
2019,OR,Male,Educationalservices healthcare socialassistance,84082
2019,PA,Male,Educationalservices healthcare socialassistance,311066
2019,PR,Male,Educationalservices healthcare socialassistance,47577
2019,RI,Male,Educationalservices healthcare socialassistance,27363
2019,SC,Male,Educationalservices healthcare socialassistance,82105
2019,SD,Male,Educationalservices healthcare socialassistance,18221
2019,TN,Male,Educationalservices healthcare socialassistance,133550
2019,TX,Male,Educationalservices healthcare socialassistance,552756
2019,UT,Male,Educationalservices healthcare socialassistance,69286
2019,VA,Male,Educationalservices healthcare socialassistance,163637
2019,VT,Male,Educationalservices healthcare socialassistance,18196
2019,WA,Male,Educationalservices healthcare socialassistance,140896
2019,WI,Male,Educationalservices healthcare socialassistance,113465
2019,WV,Male,Educationalservices healthcare socialassistance,38243
2019,WY,Male,Educationalservices healthcare socialassistance,12590
2020,AK,Male,Educationalservices healthcare socialassistance,16999
2020,AL,Male,Educationalservices healthcare socialassistance,83744
2020,AR,Male,Educationalservices healthcare socialassistance,55985
2020,AZ,Male,Educationalservices healthcare socialassistance,144923
2020,CA,Male,Educationalservices healthcare socialassistance,784963
2020,CO,Male,Educationalservices healthcare socialassistance,119244
2020,CT,Male,Educationalservices healthcare socialassistance,87416
2020,DC,Male,Educationalservices healthcare socialassistance,16308
2020,DE,Male,Educationalservices healthcare socialassistance,21534
2020,FL,Male,Educationalservices healthcare socialassistance,399639
2020,GA,Male,Educationalservices healthcare socialassistance,178059
2020,HI,Male,Educationalservices healthcare socialassistance,30145
2020,IA,Male,Educationalservices healthcare socialassistance,62609
2020,ID,Male,Educationalservices healthcare socialassistance,35011
2020,IL,Male,Educationalservices healthcare socialassistance,265481
2020,IN,Male,Educationalservices healthcare socialassistance,128505
2020,KS,Male,Educationalservices healthcare socialassistance,62606
2020,KY,Male,Educationalservices healthcare socialassistance,84261
2020,LA,Male,Educationalservices healthcare socialassistance,79990
2020,MA,Male,Educationalservices healthcare socialassistance,198170
2020,MD,Male,Educationalservices healthcare socialassistance,141460
2020,ME,Male,Educationalservices healthcare socialassistance,34779
2020,MI,Male,Educationalservices healthcare socialassistance,184196
2020,MN,Male,Educationalservices healthcare socialassistance,128333
2020,MO,Male,Educationalservices healthcare socialassistance,126561
2020,MS,Male,Educationalservices healthcare socialassistance,52803
2020,MT,Male,Educationalservices healthcare socialassistance,22868
2020,NC,Male,Educationalservices healthcare socialassistance,194636
2020,ND,Male,Educationalservices healthcare socialassistance,17287
2020,NE,Male,Educationalservices healthcare socialassistance,41838
2020,NH,Male,Educationalservices healthcare socialassistance,32135
2020,NJ,Male,Educationalservices healthcare socialassistance,202602
2020,NM,Male,Educationalservices healthcare socialassistance,43820
2020,NV,Male,Educationalservices healthcare socialassistance,47516
2020,NY,Male,Educationalservices healthcare socialassistance,534788
2020,OH,Male,Educationalservices healthcare socialassistance,236679
2020,OK,Male,Educationalservices healthcare socialassistance,73963
2020,OR,Male,Educationalservices healthcare socialassistance,88472
2020,PA,Male,Educationalservices healthcare socialassistance,321371
2020,PR,Male,Educationalservices healthcare socialassistance,47202
2020,RI,Male,Educationalservices healthcare socialassistance,26760
2020,SC,Male,Educationalservices healthcare socialassistance,85937
2020,SD,Male,Educationalservices healthcare socialassistance,18497
2020,TN,Male,Educationalservices healthcare socialassistance,137675
2020,TX,Male,Educationalservices healthcare socialassistance,571576
2020,UT,Male,Educationalservices healthcare socialassistance,72492
2020,VA,Male,Educationalservices healthcare socialassistance,166792
2020,VT,Male,Educationalservices healthcare socialassistance,18477
2020,WA,Male,Educationalservices healthcare socialassistance,143026
2020,WI,Male,Educationalservices healthcare socialassistance,112632
2020,WV,Male,Educationalservices healthcare socialassistance,37928
2020,WY,Male,Educationalservices healthcare socialassistance,13139
2021,AK,Male,Educationalservices healthcare socialassistance,16370
2021,AL,Male,Educationalservices healthcare socialassistance,87905
2021,AR,Male,Educationalservices healthcare socialassistance,56605
2021,AZ,Male,Educationalservices healthcare socialassistance,146536
2021,CA,Male,Educationalservices healthcare socialassistance,812027
2021,CO,Male,Educationalservices healthcare socialassistance,123836
2021,CT,Male,Educationalservices healthcare socialassistance,89346
2021,DC,Male,Educationalservices healthcare socialassistance,15670
2021,DE,Male,Educationalservices healthcare socialassistance,21873
2021,FL,Male,Educationalservices healthcare socialassistance,414751
2021,GA,Male,Educationalservices healthcare socialassistance,186847
2021,HI,Male,Educationalservices healthcare socialassistance,32415
2021,IA,Male,Educationalservices healthcare socialassistance,63832
2021,ID,Male,Educationalservices healthcare socialassistance,35434
2021,IL,Male,Educationalservices healthcare socialassistance,269933
2021,IN,Male,Educationalservices healthcare socialassistance,130906
2021,KS,Male,Educationalservices healthcare socialassistance,64810
2021,KY,Male,Educationalservices healthcare socialassistance,85340
2021,LA,Male,Educationalservices healthcare socialassistance,82206
2021,MA,Male,Educationalservices healthcare socialassistance,204323
2021,MD,Male,Educationalservices healthcare socialassistance,145469
2021,ME,Male,Educationalservices healthcare socialassistance,35496
2021,MI,Male,Educationalservices healthcare socialassistance,187236
2021,MN,Male,Educationalservices healthcare socialassistance,132263
2021,MO,Male,Educationalservices healthcare socialassistance,129620
2021,MS,Male,Educationalservices healthcare socialassistance,54311
2021,MT,Male,Educationalservices healthcare socialassistance,23783
2021,NC,Male,Educationalservices healthcare socialassistance,197202
2021,ND,Male,Educationalservices healthcare socialassistance,18020
2021,NE,Male,Educationalservices healthcare socialassistance,43258
2021,NH,Male,Educationalservices healthcare socialassistance,33615
2021,NJ,Male,Educationalservices healthcare socialassistance,211750
2021,NM,Male,Educationalservices healthcare socialassistance,45055
2021,NV,Male,Educationalservices healthcare socialassistance,49621
2021,NY,Male,Educationalservices healthcare socialassistance,561333
2021,OH,Male,Educationalservices healthcare socialassistance,243553
2021,OK,Male,Educationalservices healthcare socialassistance,75863
2021,OR,Male,Educationalservices healthcare socialassistance,90217
2021,PA,Male,Educationalservices healthcare socialassistance,332287
2021,PR,Male,Educationalservices healthcare socialassistance,46317
2021,RI,Male,Educationalservices healthcare socialassistance,27522
2021,SC,Male,Educationalservices healthcare socialassistance,87758
2021,SD,Male,Educationalservices healthcare socialassistance,18994
2021,TN,Male,Educationalservices healthcare socialassistance,143194
2021,TX,Male,Educationalservices healthcare socialassistance,583598
2021,UT,Male,Educationalservices healthcare socialassistance,75232
2021,VA,Male,Educationalservices healthcare socialassistance,171169
2021,VT,Male,Educationalservices healthcare socialassistance,18242
2021,WA,Male,Educationalservices healthcare socialassistance,144715
2021,WI,Male,Educationalservices healthcare socialassistance,115575
2021,WV,Male,Educationalservices healthcare socialassistance,38639
2021,WY,Male,Educationalservices healthcare socialassistance,12729
2019,AK,Male,Arts entertainment and foodservices,7888
2019,AL,Male,Arts entertainment and foodservices,38546
2019,AR,Male,Arts entertainment and foodservices,24474
2019,AZ,Male,Arts entertainment and foodservices,93642
2019,CA,Male,Arts entertainment and foodservices,554724
2019,CO,Male,Arts entertainment and foodservices,83987
2019,CT,Male,Arts entertainment and foodservices,38858
2019,DC,Male,Arts entertainment and foodservices,12081
2019,DE,Male,Arts entertainment and foodservices,11297
2019,FL,Male,Arts entertainment and foodservices,359878
2019,GA,Male,Arts entertainment and foodservices,111048
2019,HI,Male,Arts entertainment and foodservices,38157
2019,IA,Male,Arts entertainment and foodservices,25105
2019,ID,Male,Arts entertainment and foodservices,16027
2019,IL,Male,Arts entertainment and foodservices,152617
2019,IN,Male,Arts entertainment and foodservices,57410
2019,KS,Male,Arts entertainment and foodservices,26371
2019,KY,Male,Arts entertainment and foodservices,38341
2019,LA,Male,Arts entertainment and foodservices,52426
2019,MA,Male,Arts entertainment and foodservices,80183
2019,MD,Male,Arts entertainment and foodservices,70038
2019,ME,Male,Arts entertainment and foodservices,11600
2019,MI,Male,Arts entertainment and foodservices,93720
2019,MN,Male,Arts entertainment and foodservices,55854
2019,MO,Male,Arts entertainment and foodservices,63352
2019,MS,Male,Arts entertainment and foodservices,27498
2019,MT,Male,Arts entertainment and foodservices,13330
2019,NC,Male,Arts entertainment and foodservices,110707
2019,ND,Male,Arts entertainment and foodservices,7501
2019,NE,Male,Arts entertainment and foodservices,16866
2019,NH,Male,Arts entertainment and foodservices,15040
2019,NJ,Male,Arts entertainment and foodservices,107097
2019,NM,Male,Arts entertainment and foodservices,25114
2019,NV,Male,Arts entertainment and foodservices,123116
2019,NY,Male,Arts entertainment and foodservices,297017
2019,OH,Male,Arts entertainment and foodservices,105458
2019,OK,Male,Arts entertainment and foodservices,42290
2019,OR,Male,Arts entertainment and foodservices,47239
2019,PA,Male,Arts entertainment and foodservices,119973
2019,PR,Male,Arts entertainment and foodservices,26682
2019,RI,Male,Arts entertainment and foodservices,13120
2019,SC,Male,Arts entertainment and foodservices,56141
2019,SD,Male,Arts entertainment and foodservices,9468
2019,TN,Male,Arts entertainment and foodservices,76757
2019,TX,Male,Arts entertainment and foodservices,332631
2019,UT,Male,Arts entertainment and foodservices,30312
2019,VA,Male,Arts entertainment and foodservices,89509
2019,VT,Male,Arts entertainment and foodservices,8307
2019,WA,Male,Arts entertainment and foodservices,79132
2019,WI,Male,Arts entertainment and foodservices,55485
2019,WV,Male,Arts entertainment and foodservices,15589
2019,WY,Male,Arts entertainment and foodservices,7204
2020,AK,Male,Arts entertainment and foodservices,7743
2020,AL,Male,Arts entertainment and foodservices,38756
2020,AR,Male,Arts entertainment and foodservices,24047
2020,AZ,Male,Arts entertainment and foodservices,90502
2020,CA,Male,Arts entertainment and foodservices,537646
2020,CO,Male,Arts entertainment and foodservices,82810
2020,CT,Male,Arts entertainment and foodservices,38453
2020,DC,Male,Arts entertainment and foodservices,10740
2020,DE,Male,Arts entertainment and foodservices,10340
2020,FL,Male,Arts entertainment and foodservices,349319
2020,GA,Male,Arts entertainment and foodservices,110684
2020,HI,Male,Arts entertainment and foodservices,37987
2020,IA,Male,Arts entertainment and foodservices,23849
2020,ID,Male,Arts entertainment and foodservices,15648
2020,IL,Male,Arts entertainment and foodservices,145598
2020,IN,Male,Arts entertainment and foodservices,56380
2020,KS,Male,Arts entertainment and foodservices,25376
2020,KY,Male,Arts entertainment and foodservices,37430
2020,LA,Male,Arts entertainment and foodservices,50605
2020,MA,Male,Arts entertainment and foodservices,76050
2020,MD,Male,Arts entertainment and foodservices,66199
2020,ME,Male,Arts entertainment and foodservices,11747
2020,MI,Male,Arts entertainment and foodservices,89831
2020,MN,Male,Arts entertainment and foodservices,53227
2020,MO,Male,Arts entertainment and foodservices,63275
2020,MS,Male,Arts entertainment and foodservices,26739
2020,MT,Male,Arts entertainment and foodservices,13169
2020,NC,Male,Arts entertainment and foodservices,108962
2020,ND,Male,Arts entertainment and foodservices,7677
2020,NE,Male,Arts entertainment and foodservices,16083
2020,NH,Male,Arts entertainment and foodservices,15016
2020,NJ,Male,Arts entertainment and foodservices,101047
2020,NM,Male,Arts entertainment and foodservices,24448
2020,NV,Male,Arts entertainment and foodservices,115082
2020,NY,Male,Arts entertainment and foodservices,278560
2020,OH,Male,Arts entertainment and foodservices,102768
2020,OK,Male,Arts entertainment and foodservices,40748
2020,OR,Male,Arts entertainment and foodservices,45624
2020,PA,Male,Arts entertainment and foodservices,115769
2020,PR,Male,Arts entertainment and foodservices,26536
2020,RI,Male,Arts entertainment and foodservices,13255
2020,SC,Male,Arts entertainment and foodservices,57046
2020,SD,Male,Arts entertainment and foodservices,9592
2020,TN,Male,Arts entertainment and foodservices,75076
2020,TX,Male,Arts entertainment and foodservices,326193
2020,UT,Male,Arts entertainment and foodservices,30457
2020,VA,Male,Arts entertainment and foodservices,90362
2020,VT,Male,Arts entertainment and foodservices,7938
2020,WA,Male,Arts entertainment and foodservices,77768
2020,WI,Male,Arts entertainment and foodservices,56211
2020,WV,Male,Arts entertainment and foodservices,15238
2020,WY,Male,Arts entertainment and foodservices,6443
2021,AK,Male,Arts entertainment and foodservices,7753
2021,AL,Male,Arts entertainment and foodservices,39978
2021,AR,Male,Arts entertainment and foodservices,24023
2021,AZ,Male,Arts entertainment and foodservices,86577
2021,CA,Male,Arts entertainment and foodservices,505922
2021,CO,Male,Arts entertainment and foodservices,76963
2021,CT,Male,Arts entertainment and foodservices,36789
2021,DC,Male,Arts entertainment and foodservices,9275
2021,DE,Male,Arts entertainment and foodservices,9672
2021,FL,Male,Arts entertainment and foodservices,335248
2021,GA,Male,Arts entertainment and foodservices,109291
2021,HI,Male,Arts entertainment and foodservices,34853
2021,IA,Male,Arts entertainment and foodservices,23070
2021,ID,Male,Arts entertainment and foodservices,16283
2021,IL,Male,Arts entertainment and foodservices,139902
2021,IN,Male,Arts entertainment and foodservices,55479
2021,KS,Male,Arts entertainment and foodservices,25071
2021,KY,Male,Arts entertainment and foodservices,36883
2021,LA,Male,Arts entertainment and foodservices,47966
2021,MA,Male,Arts entertainment and foodservices,72129
2021,MD,Male,Arts entertainment and foodservices,62383
2021,ME,Male,Arts entertainment and foodservices,11281
2021,MI,Male,Arts entertainment and foodservices,87426
2021,MN,Male,Arts entertainment and foodservices,49643
2021,MO,Male,Arts entertainment and foodservices,61713
2021,MS,Male,Arts entertainment and foodservices,25488
2021,MT,Male,Arts entertainment and foodservices,12633
2021,NC,Male,Arts entertainment and foodservices,103608
2021,ND,Male,Arts entertainment and foodservices,7865
2021,NE,Male,Arts entertainment and foodservices,15900
2021,NH,Male,Arts entertainment and foodservices,14527
2021,NJ,Male,Arts entertainment and foodservices,97603
2021,NM,Male,Arts entertainment and foodservices,23647
2021,NV,Male,Arts entertainment and foodservices,104734
2021,NY,Male,Arts entertainment and foodservices,265568
2021,OH,Male,Arts entertainment and foodservices,100435
2021,OK,Male,Arts entertainment and foodservices,39458
2021,OR,Male,Arts entertainment and foodservices,44287
2021,PA,Male,Arts entertainment and foodservices,112741
2021,PR,Male,Arts entertainment and foodservices,25263
2021,RI,Male,Arts entertainment and foodservices,12686
2021,SC,Male,Arts entertainment and foodservices,54702
2021,SD,Male,Arts entertainment and foodservices,9505
2021,TN,Male,Arts entertainment and foodservices,75015
2021,TX,Male,Arts entertainment and foodservices,317046
2021,UT,Male,Arts entertainment and foodservices,28742
2021,VA,Male,Arts entertainment and foodservices,88018
2021,VT,Male,Arts entertainment and foodservices,7593
2021,WA,Male,Arts entertainment and foodservices,73088
2021,WI,Male,Arts entertainment and foodservices,55227
2021,WV,Male,Arts entertainment and foodservices,15235
2021,WY,Male,Arts entertainment and foodservices,6394
2019,AK,Male,Otherservices ,5627
2019,AL,Male,Otherservices ,37213
2019,AR,Male,Otherservices ,22306
2019,AZ,Male,Otherservices ,51965
2019,CA,Male,Otherservices ,315212
2019,CO,Male,Otherservices ,46468
2019,CT,Male,Otherservices ,24746
2019,DC,Male,Otherservices ,10760
2019,DE,Male,Otherservices ,7218
2019,FL,Male,Otherservices ,164643
2019,GA,Male,Otherservices ,82613
2019,HI,Male,Otherservices ,9482
2019,IA,Male,Otherservices ,24626
2019,ID,Male,Otherservices ,13080
2019,IL,Male,Otherservices ,101383
2019,IN,Male,Otherservices ,53014
2019,KS,Male,Otherservices ,22398
2019,KY,Male,Otherservices ,32599
2019,LA,Male,Otherservices ,35522
2019,MA,Male,Otherservices ,47442
2019,MD,Male,Otherservices ,55165
2019,ME,Male,Otherservices ,10323
2019,MI,Male,Otherservices ,72511
2019,MN,Male,Otherservices ,43273
2019,MO,Male,Otherservices ,49369
2019,MS,Male,Otherservices ,22844
2019,MT,Male,Otherservices ,8610
2019,NC,Male,Otherservices ,82557
2019,ND,Male,Otherservices ,7003
2019,NE,Male,Otherservices ,16700
2019,NH,Male,Otherservices ,11260
2019,NJ,Male,Otherservices ,66307
2019,NM,Male,Otherservices ,16640
2019,NV,Male,Otherservices ,22445
2019,NY,Male,Otherservices ,147994
2019,OH,Male,Otherservices ,84097
2019,OK,Male,Otherservices ,34664
2019,OR,Male,Otherservices ,27946
2019,PA,Male,Otherservices ,102461
2019,PR,Male,Otherservices ,20228
2019,RI,Male,Otherservices ,7999
2019,SC,Male,Otherservices ,41810
2019,SD,Male,Otherservices ,7321
2019,TN,Male,Otherservices ,54086
2019,TX,Male,Otherservices ,251070
2019,UT,Male,Otherservices ,24905
2019,VA,Male,Otherservices ,71376
2019,VT,Male,Otherservices ,4480
2019,WA,Male,Otherservices ,50359
2019,WI,Male,Otherservices ,41814
2019,WV,Male,Otherservices ,13307
2019,WY,Male,Otherservices ,4601
2020,AK,Male,Otherservices ,5947
2020,AL,Male,Otherservices ,37996
2020,AR,Male,Otherservices ,23813
2020,AZ,Male,Otherservices ,52017
2020,CA,Male,Otherservices ,306996
2020,CO,Male,Otherservices ,44678
2020,CT,Male,Otherservices ,24189
2020,DC,Male,Otherservices ,11287
2020,DE,Male,Otherservices ,6805
2020,FL,Male,Otherservices ,169744
2020,GA,Male,Otherservices ,81414
2020,HI,Male,Otherservices ,8566
2020,IA,Male,Otherservices ,25742
2020,ID,Male,Otherservices ,13975
2020,IL,Male,Otherservices ,102612
2020,IN,Male,Otherservices ,53426
2020,KS,Male,Otherservices ,21636
2020,KY,Male,Otherservices ,31874
2020,LA,Male,Otherservices ,36054
2020,MA,Male,Otherservices ,47271
2020,MD,Male,Otherservices ,55188
2020,ME,Male,Otherservices ,10128
2020,MI,Male,Otherservices ,70519
2020,MN,Male,Otherservices ,43342
2020,MO,Male,Otherservices ,48163
2020,MS,Male,Otherservices ,23022
2020,MT,Male,Otherservices ,8258
2020,NC,Male,Otherservices ,86143
2020,ND,Male,Otherservices ,7151
2020,NE,Male,Otherservices ,16876
2020,NH,Male,Otherservices ,11495
2020,NJ,Male,Otherservices ,62264
2020,NM,Male,Otherservices ,18174
2020,NV,Male,Otherservices ,23699
2020,NY,Male,Otherservices ,143592
2020,OH,Male,Otherservices ,84797
2020,OK,Male,Otherservices ,34437
2020,OR,Male,Otherservices ,27927
2020,PA,Male,Otherservices ,103444
2020,PR,Male,Otherservices ,20572
2020,RI,Male,Otherservices ,8436
2020,SC,Male,Otherservices ,42686
2020,SD,Male,Otherservices ,7715
2020,TN,Male,Otherservices ,54710
2020,TX,Male,Otherservices ,247628
2020,UT,Male,Otherservices ,25340
2020,VA,Male,Otherservices ,73043
2020,VT,Male,Otherservices ,4496
2020,WA,Male,Otherservices ,51103
2020,WI,Male,Otherservices ,42395
2020,WV,Male,Otherservices ,13070
2020,WY,Male,Otherservices ,4315
2021,AK,Male,Otherservices ,5398
2021,AL,Male,Otherservices ,39157
2021,AR,Male,Otherservices ,22905
2021,AZ,Male,Otherservices ,51970
2021,CA,Male,Otherservices ,301317
2021,CO,Male,Otherservices ,45201
2021,CT,Male,Otherservices ,24464
2021,DC,Male,Otherservices ,10864
2021,DE,Male,Otherservices ,7149
2021,FL,Male,Otherservices ,175745
2021,GA,Male,Otherservices ,81172
2021,HI,Male,Otherservices ,8303
2021,IA,Male,Otherservices ,25901
2021,ID,Male,Otherservices ,14347
2021,IL,Male,Otherservices ,101047
2021,IN,Male,Otherservices ,54782
2021,KS,Male,Otherservices ,21277
2021,KY,Male,Otherservices ,32462
2021,LA,Male,Otherservices ,35720
2021,MA,Male,Otherservices ,46557
2021,MD,Male,Otherservices ,55675
2021,ME,Male,Otherservices ,9879
2021,MI,Male,Otherservices ,70344
2021,MN,Male,Otherservices ,43818
2021,MO,Male,Otherservices ,47913
2021,MS,Male,Otherservices ,23210
2021,MT,Male,Otherservices ,8560
2021,NC,Male,Otherservices ,84389
2021,ND,Male,Otherservices ,6790
2021,NE,Male,Otherservices ,17348
2021,NH,Male,Otherservices ,11459
2021,NJ,Male,Otherservices ,64700
2021,NM,Male,Otherservices ,17634
2021,NV,Male,Otherservices ,23454
2021,NY,Male,Otherservices ,141754
2021,OH,Male,Otherservices ,84340
2021,OK,Male,Otherservices ,34342
2021,OR,Male,Otherservices ,28872
2021,PA,Male,Otherservices ,103982
2021,PR,Male,Otherservices ,20529
2021,RI,Male,Otherservices ,7797
2021,SC,Male,Otherservices ,43325
2021,SD,Male,Otherservices ,7504
2021,TN,Male,Otherservices ,54838
2021,TX,Male,Otherservices ,248525
2021,UT,Male,Otherservices ,25896
2021,VA,Male,Otherservices ,73629
2021,VT,Male,Otherservices ,4572
2021,WA,Male,Otherservices ,50557
2021,WI,Male,Otherservices ,42744
2021,WV,Male,Otherservices ,13331
2021,WY,Male,Otherservices ,4420
2019,AK,Male,Public administration,19681
2019,AL,Male,Public administration,59679
2019,AR,Male,Public administration,27172
2019,AZ,Male,Public administration,81084
2019,CA,Male,Public administration,384973
2019,CO,Male,Public administration,68445
2019,CT,Male,Public administration,33801
2019,DC,Male,Public administration,27515
2019,DE,Male,Public administration,12010
2019,FL,Male,Public administration,206478
2019,GA,Male,Public administration,115835
2019,HI,Male,Public administration,33614
2019,IA,Male,Public administration,23944
2019,ID,Male,Public administration,20673
2019,IL,Male,Public administration,116890
2019,IN,Male,Public administration,54114
2019,KS,Male,Public administration,32984
2019,KY,Male,Public administration,41707
2019,LA,Male,Public administration,52134
2019,MA,Male,Public administration,73062
2019,MD,Male,Public administration,160912
2019,ME,Male,Public administration,14358
2019,MI,Male,Public administration,72177
2019,MN,Male,Public administration,45216
2019,MO,Male,Public administration,58805
2019,MS,Male,Public administration,32167
2019,MT,Male,Public administration,14676
2019,NC,Male,Public administration,104752
2019,ND,Male,Public administration,9500
2019,NE,Male,Public administration,18687
2019,NH,Male,Public administration,14312
2019,NJ,Male,Public administration,99997
2019,NM,Male,Public administration,34865
2019,NV,Male,Public administration,29677
2019,NY,Male,Public administration,229526
2019,OH,Male,Public administration,108976
2019,OK,Male,Public administration,58014
2019,OR,Male,Public administration,39573
2019,PA,Male,Public administration,127007
2019,PR,Male,Public administration,42749
2019,RI,Male,Public administration,12365
2019,SC,Male,Public administration,50126
2019,SD,Male,Public administration,9670
2019,TN,Male,Public administration,65154
2019,TX,Male,Public administration,279284
2019,UT,Male,Public administration,38137
2019,VA,Male,Public administration,199174
2019,VT,Male,Public administration,6336
2019,WA,Male,Public administration,89147
2019,WI,Male,Public administration,47800
2019,WV,Male,Public administration,25232
2019,WY,Male,Public administration,7274
2020,AK,Male,Public administration,18174
2020,AL,Male,Public administration,60729
2020,AR,Male,Public administration,26355
2020,AZ,Male,Public administration,83773
2020,CA,Male,Public administration,398533
2020,CO,Male,Public administration,68012
2020,CT,Male,Public administration,34345
2020,DC,Male,Public administration,27933
2020,DE,Male,Public administration,12163
2020,FL,Male,Public administration,212778
2020,GA,Male,Public administration,115842
2020,HI,Male,Public administration,32529
2020,IA,Male,Public administration,23642
2020,ID,Male,Public administration,20492
2020,IL,Male,Public administration,115918
2020,IN,Male,Public administration,54335
2020,KS,Male,Public administration,33376
2020,KY,Male,Public administration,41238
2020,LA,Male,Public administration,51342
2020,MA,Male,Public administration,72985
2020,MD,Male,Public administration,161906
2020,ME,Male,Public administration,14785
2020,MI,Male,Public administration,71279
2020,MN,Male,Public administration,47266
2020,MO,Male,Public administration,60398
2020,MS,Male,Public administration,30768
2020,MT,Male,Public administration,13473
2020,NC,Male,Public administration,103828
2020,ND,Male,Public administration,9242
2020,NE,Male,Public administration,19478
2020,NH,Male,Public administration,14861
2020,NJ,Male,Public administration,103948
2020,NM,Male,Public administration,34316
2020,NV,Male,Public administration,29590
2020,NY,Male,Public administration,234783
2020,OH,Male,Public administration,111404
2020,OK,Male,Public administration,57977
2020,OR,Male,Public administration,40349
2020,PA,Male,Public administration,127465
2020,PR,Male,Public administration,42735
2020,RI,Male,Public administration,11667
2020,SC,Male,Public administration,50299
2020,SD,Male,Public administration,10649
2020,TN,Male,Public administration,65938
2020,TX,Male,Public administration,282036
2020,UT,Male,Public administration,39828
2020,VA,Male,Public administration,199302
2020,VT,Male,Public administration,6347
2020,WA,Male,Public administration,89846
2020,WI,Male,Public administration,47603
2020,WV,Male,Public administration,25120
2020,WY,Male,Public administration,7654
2021,AK,Male,Public administration,17837
2021,AL,Male,Public administration,60735
2021,AR,Male,Public administration,27156
2021,AZ,Male,Public administration,83765
2021,CA,Male,Public administration,404701
2021,CO,Male,Public administration,70799
2021,CT,Male,Public administration,34618
2021,DC,Male,Public administration,28287
2021,DE,Male,Public administration,13012
2021,FL,Male,Public administration,217564
2021,GA,Male,Public administration,115922
2021,HI,Male,Public administration,32295
2021,IA,Male,Public administration,24112
2021,ID,Male,Public administration,20803
2021,IL,Male,Public administration,119398
2021,IN,Male,Public administration,56650
2021,KS,Male,Public administration,34028
2021,KY,Male,Public administration,41711
2021,LA,Male,Public administration,51939
2021,MA,Male,Public administration,75337
2021,MD,Male,Public administration,166088
2021,ME,Male,Public administration,15304
2021,MI,Male,Public administration,72565
2021,MN,Male,Public administration,48793
2021,MO,Male,Public administration,62149
2021,MS,Male,Public administration,30937
2021,MT,Male,Public administration,14103
2021,NC,Male,Public administration,102627
2021,ND,Male,Public administration,9287
2021,NE,Male,Public administration,20341
2021,NH,Male,Public administration,14655
2021,NJ,Male,Public administration,108515
2021,NM,Male,Public administration,34275
2021,NV,Male,Public administration,30392
2021,NY,Male,Public administration,239906
2021,OH,Male,Public administration,115052
2021,OK,Male,Public administration,58926
2021,OR,Male,Public administration,41339
2021,PA,Male,Public administration,131650
2021,PR,Male,Public administration,41954
2021,RI,Male,Public administration,12403
2021,SC,Male,Public administration,50403
2021,SD,Male,Public administration,10823
2021,TN,Male,Public administration,67233
2021,TX,Male,Public administration,292937
2021,UT,Male,Public administration,40097
2021,VA,Male,Public administration,205201
2021,VT,Male,Public administration,6374
2021,WA,Male,Public administration,90063
2021,WI,Male,Public administration,48340
2021,WV,Male,Public administration,23396
2021,WY,Male,Public administration,8025
2019,AK,Female,Agriculture ,2043
2019,AL,Female,Agriculture ,2639
2019,AR,Female,Agriculture ,3258
2019,AZ,Female,Agriculture ,6087
2019,CA,Female,Agriculture ,54153
2019,CO,Female,Agriculture ,9594
2019,CT,Female,Agriculture ,1580
2019,DC,Female,Agriculture ,266
2019,DE,Female,Agriculture ,907
2019,FL,Female,Agriculture ,14606
2019,GA,Female,Agriculture ,7076
2019,HI,Female,Agriculture ,2399
2019,IA,Female,Agriculture ,5459
2019,ID,Female,Agriculture ,3716
2019,IL,Female,Agriculture ,6663
2019,IN,Female,Agriculture ,4118
2019,KS,Female,Agriculture ,4031
2019,KY,Female,Agriculture ,3647
2019,LA,Female,Agriculture ,7191
2019,MA,Female,Agriculture ,2065
2019,MD,Female,Agriculture ,1959
2019,ME,Female,Agriculture ,1482
2019,MI,Female,Agriculture ,6087
2019,MN,Female,Agriculture ,6188
2019,MO,Female,Agriculture ,5060
2019,MS,Female,Agriculture ,2264
2019,MT,Female,Agriculture ,4475
2019,NC,Female,Agriculture ,6821
2019,ND,Female,Agriculture ,3007
2019,NE,Female,Agriculture ,3624
2019,NH,Female,Agriculture ,819
2019,NJ,Female,Agriculture ,3133
2019,NM,Female,Agriculture ,4187
2019,NV,Female,Agriculture ,2570
2019,NY,Female,Agriculture ,7201
2019,OH,Female,Agriculture ,6030
2019,OK,Female,Agriculture ,11839
2019,OR,Female,Agriculture ,8406
2019,PA,Female,Agriculture ,9872
2019,PR,Female,Agriculture ,907
2019,RI,Female,Agriculture ,299
2019,SC,Female,Agriculture ,2529
2019,SD,Female,Agriculture ,2300
2019,TN,Female,Agriculture ,3365
2019,TX,Female,Agriculture ,59341
2019,UT,Female,Agriculture ,3374
2019,VA,Female,Agriculture ,4314
2019,VT,Female,Agriculture ,1101
2019,WA,Female,Agriculture ,12325
2019,WI,Female,Agriculture ,8426
2019,WV,Female,Agriculture ,1943
2019,WY,Female,Agriculture ,3268
2020,AK,Female,Agriculture ,1937
2020,AL,Female,Agriculture ,2873
2020,AR,Female,Agriculture ,3395
2020,AZ,Female,Agriculture ,5893
2020,CA,Female,Agriculture ,52725
2020,CO,Female,Agriculture ,9092
